15094070	129	0.0441215	-0.353848	1.73473
15094070	26	0.036435	-0.340286	0.901475
15094070	672	0.0554136	-0.344081	4.96849
15094070	418	0.0447746	-0.350496	0.480842
15094070	1101	0.0530069	-0.342606	-3.75388
15094070	899	0.0496018	-0.352935	1.32899
15094070	942	0.0561326	-0.340901	-2.16621
15094070	1070	0.0465978	-0.3353	0.804748
15094070	955	0.0429866	-0.346743	-1.51341
15094070	999	0.0509008	-0.349128	-1.55189
15094070	1079	0.0433721	-0.353576	1.37335
15094070	1683	0.0510307	-0.345394	-2.7656
15094070	1594	0.0488768	-0.339768	-2.17544
15094070	3168	-0.0100183	-0.0919149	-2.0152
15094070	3643	0.0491194	-0.355451	0.663613
15094070	3848	0.0110236	-0.428666	-2.82932
15094070	4234	0.358093	-0.380409	-2.47016
15094070	3854	0.0423653	-0.339244	3.15667
15094070	4305	0.0551693	-0.357691	0.948701
15094070	4486	0.149578	-0.0288446	-0.171463
15094070	3698	0.0473983	-0.356657	-3.62807
15094070	4500	0.0522442	-0.352214	-3.24816
15094070	4617	0.0543963	-0.343928	-2.34859
15094070	3881	0.0510228	-0.339361	2.99874
15094070	4685	0.0432042	-0.354501	4.98175
15094070	4841	0.035455	-0.341051	3.98737
15094070	4976	0.0475147	-0.360094	-2.47749
15094070	4678	0.0381405	-0.356963	2.43375
15094070	5095	0.0383927	-0.342073	5.9491
15094070	3874	0.0617504	-0.34552	-4.67051
15094070	5010	0.0529408	-0.346367	-3.19425
15094070	4968	0.0474819	-0.352028	-2.51225
15094070	4778	0.0542521	-0.341346	-0.741322
15094070	5325	0.0569159	-0.353924	-5.01264
15094070	5062	0.0526745	-0.351547	-5.61989
15094070	5293	0.0508577	-0.3504	-3.53017
15094070	5448	0.0512987	-0.346241	-4.80338
15094070	5156	0.0527504	-0.343652	4.74794
15094070	5645	-0.0390053	-0.0223314	-2.26602
15094070	5581	0.0535272	-0.34897	2.3127
15094070	5587	0.0463355	-0.348633	-0.291573
15094070	5816	0.0573223	-0.350182	-1.88473
15094070	5796	0.0481753	-0.364748	-3.45055
15094070	6173	0.0419781	-0.350733	-5.77332
15094070	5929	-0.216249	-0.115405	-1.75274
15094070	5576	0.0589758	-0.347712	-3.14625
15094070	5810	0.0516193	-0.335584	-5.32727
15094070	5780	0.032707	-0.349077	4.66654
15094070	6419	0.0486788	-0.361913	0.101436
15094070	6407	0.0472989	-0.357538	-0.340581
15094070	6412	0.0557669	-0.363615	1.87298
15094070	5660	0.0500427	-0.355059	-5.53136
15094070	6082	0.0534916	-0.351196	-3.59232
15094070	6559	0.0408317	-0.347393	-2.14719
15094070	6664	-0.0710569	-0.201564	-4.33578
15094070	5746	0.0555048	-0.345649	0.0318235
15094070	6680	0.0507835	-0.360661	-3.07949
15094070	6715	0.0559737	-0.345598	-3.72577
15094070	6796	0.225097	-0.435505	3.5099
15094070	5621	0.045626	-0.353972	3.24729
15094070	5948	0.0532412	-0.353109	-2.27497
15094070	6204	0.0529667	-0.351479	-1.30671
15094070	6803	0.0514164	-0.339921	0.905331
15094070	6906	0.0609678	-0.33902	5.83681
15094070	6853	0.0546819	-0.349718	-0.67059
15094070	6872	0.0559561	-0.342228	-3.1933
15094070	7190	0.0396022	-0.360695	-1.45108
15094070	6753	0.0486603	-0.341664	4.03582
15094070	7109	0.055042	-0.349077	-5.48121
15094070	7160	0.0512963	-0.359682	0.219439
15094070	6926	0.0498465	-0.345562	-2.9414
15094070	7270	0.0512041	-0.34852	1.09369
15094070	6937	0.0564545	-0.345178	-5.87102
15094070	7436	0.039748	-0.351239	-1.23184
15094070	7385	0.0392204	-0.344568	4.39936
15094070	6897	0.0518531	-0.35287	-2.23442
15094070	7479	0.0547181	-0.346704	-5.83247
15094070	7908	0.0408664	-0.345205	1.06789
15094070	7809	0.0497251	-0.346001	2.61597
15094070	7635	0.0466483	-0.359007	-3.14731
15094070	7531	0.0535512	-0.349522	5.20676
15094070	8815	0.0530994	-0.353031	4.46016
15094070	9123	0.060113	-0.354657	-5.36199
15094070	9172	0.047692	-0.34194	3.92748
15094070	8966	0.0464634	-0.350231	1.86344
15094070	10499	0.0523966	-0.353355	-2.81478
15094070	10470	0.0593804	-0.338594	3.672
15094070	10916	0.0531853	-0.349242	-4.08105
15094070	10815	0.0562514	-0.34605	-2.46811
15094070	11073	0.0585519	-0.347521	-5.4994
15094070	11051	0.0852641	0.067989	-4.03391
15094070	10869	0.0433814	-0.349816	1.56368
15094070	10981	0.0524885	-0.344336	-0.106815
15094070	10927	0.0469944	-0.356645	3.81531
15094070	11119	0.0458794	-0.351174	-0.397002
15094070	10640	0.0516367	-0.340697	-2.64483
15094070	11428	0.0588752	-0.352661	-0.672663
15094070	10654	0.0479812	-0.338663	4.83978
15094070	11455	0.0529178	-0.350977	-1.26545
15094070	11354	0.0546917	-0.357671	-2.43292
15094070	11476	0.0532888	-0.334649	2.40764
15094070	11658	0.0447904	-0.352564	5.67941
15094070	11298	-0.00694081	-0.0756567	1.31268
15094070	11311	0.0523242	-0.337264	3.98746
15094070	10598	0.0527906	-0.347449	0.505645
15094070	10630	0.037848	-0.343351	5.88239
15094070	11624	0.0545228	-0.352931	-1.81863
15094070	11887	0.042557	-0.346001	3.2773
15094070	12052	0.0494241	-0.33898	5.35945
15094070	11278	0.0520424	-0.344297	3.13257
15094070	11866	0.0527586	-0.340703	2.33213
15094070	11940	0.0588829	-0.342548	-3.03166
15094070	12412	0.0600931	-0.341369	1.2655
15094070	12500	0.0384902	-0.344122	5.91645
15094070	12493	0.0535183	-0.33714	0.149731
15094070	12477	0.0491294	-0.353815	-0.189207
15094070	12323	0.0549583	-0.348557	-3.22502
15094070	12772	0.0469671	-0.347106	-1.03949
15094070	12700	0.0563326	-0.340426	-5.2054
15094070	12836	-0.0244029	-0.36014	1.03791
15094070	12803	-0.126779	-0.239891	-4.37284
15094070	12722	0.0579375	-0.345057	-0.11118
15094070	12006	0.0538235	-0.341288	0.630086
15094070	13256	0.0390361	-0.356654	2.63974
15094070	13048	0.044584	-0.347548	-1.83128
15094070	12974	0.0557383	-0.355853	-2.25572
15094070	13269	0.0386718	-0.340223	1.94567
15094070	12715	0.046827	-0.346089	4.77152
15094070	13212	0.0429662	-0.345762	0.0792465
15094070	12997	0.0549735	-0.349316	-4.79722
15094070	13323	0.0459447	-0.349324	-1.47099
15094070	13292	0.0518674	-0.344719	0.864493
15094070	13344	0.0413631	-0.32552	-1.22279
15094070	13315	0.0468989	-0.353112	4.25787
15094070	13484	0.0513841	-0.348858	1.21889
15094070	13707	0.0587886	-0.31584	0.747223
15094070	13973	0.0569046	-0.361506	0.329897
15094070	13921	0.0407084	-0.351478	1.85065
15094070	13718	0.0503153	-0.352101	-1.1201
15094070	13182	0.0541438	-0.362411	-4.6163
15094070	14051	0.0575393	-0.357954	2.64071
15094070	13851	0.0457428	-0.346971	3.88487
15094070	13579	0.0400243	-0.351794	2.01527
15094070	14133	0.0573226	-0.343112	-0.780405
15094070	13606	0.0501068	-0.346755	3.11619
15094070	14517	0.0560134	-0.356757	-3.53336
15094070	14093	0.0439611	-0.34764	2.78742
15094070	14511	0.0551053	-0.345528	-1.92683
15094070	14427	0.0331648	-0.358556	-2.76292
15094070	13954	0.0552522	-0.352831	-1.36526
15094070	13756	0.0409292	-0.345101	2.07556
15094070	14613	0.252563	-0.261083	-0.570905
15094070	14643	-0.02854	-0.293667	-2.9824
15094070	14619	0.0310134	-0.356477	-2.07653
15094070	14598	0.0455878	-0.354062	2.79254
15094070	14861	0.0511502	-0.35198	-1.94199
15094070	15008	0.0479421	-0.33753	0.450514
15094070	14905	0.0473678	-0.33769	2.05259
15094070	14546	0.0446805	-0.353984	-0.593964
15094070	14558	0.0483026	-0.352484	-5.98544
15094070	15185	0.0464709	-0.344972	4.11098
15094070	15137	0.0466722	-0.347328	-0.82131
15094070	15172	0.0629021	-0.357511	-2.4366
15094070	15289	0.0587631	-0.353735	-1.51545
15094070	15062	0.055213	-0.346403	3.84909
15094070	15335	0.0419776	-0.349513	0.200269
15094070	15461	0.0536728	-0.347903	2.85938
15094070	15413	0.0500901	-0.352741	2.44274
15094070	16161	0.110122	-0.0788025	-0.135741
15094070	15739	0.0439771	-0.347066	3.72785
15094070	15688	0.048956	-0.353662	-2.77107
15094070	16493	0.0460528	-0.343075	-2.62263
15094070	16486	0.0164606	-0.314412	1.47466
15094070	15660	0.060493	-0.358678	-2.90785
15094070	16881	-0.203366	-0.39669	3.86815
15094070	15925	0.0485004	-0.3649	-3.71864
15094070	16869	0.0601616	-0.365241	-1.1611
15094070	16309	0.0378269	-0.352753	2.17769
15094070	16107	0.0500762	-0.352276	0.00736346
15094070	16355	0.0516431	-0.339554	2.059
15094070	16689	0.0557248	-0.346331	-0.202932
15094070	16776	0.049195	-0.33651	-2.12019
15094070	16536	0.0462884	-0.344572	-0.563276
15094070	16758	0.0484471	-0.353848	-0.433754
15094070	16987	0.0480014	-0.343119	3.10102
15094070	17307	0.0530064	-0.3503	0.560794
15094070	17194	0.27525	0.303023	-1.87103
15094070	17235	0.0573257	-0.341141	-0.814982
15094070	17264	0.0431658	-0.343521	4.51711
15094070	17280	0.0506223	-0.357702	0.123581
15094070	17138	0.0511376	-0.341559	-1.51284
15094070	17366	0.046657	-0.348839	-5.34858
15094070	17168	0.0475272	-0.360998	2.69128
15094070	17487	0.0419053	-0.35248	2.397
15094070	17646	0.0401715	-0.347476	-2.31915
15094070	17795	-0.0943766	-0.182725	5.93211
15094070	17825	0.0622202	-0.3454	-2.07577
15094070	17684	0.055052	-0.342508	-0.470497
15094070	17659	0.0434137	-0.349502	-4.10726
15094070	17786	0.0549382	-0.352863	-0.0974825
15094070	17815	0.0458532	-0.348993	2.05472
15094070	18326	0.0428579	-0.337882	-0.416713
15094070	18220	0.285414	0.32694	2.31688
15094070	17976	0.0366462	-0.346379	3.07815
15094070	18155	0.0534627	-0.34474	-2.94473
15094070	18266	0.0470515	-0.338427	-1.48697
15094070	18295	0.0653629	-0.343632	-1.2531
15094070	18116	0.0412922	-0.344052	2.25796
15094070	18540	0.0517529	-0.346686	1.15238
15094070	17899	0.0579269	-0.346312	-5.40756
15094070	18229	0.0424553	-0.348587	-0.447024
15094070	18873	0.0447584	-0.356558	1.11954
15094070	18693	0.044105	-0.338645	2.64732
15094070	18893	0.0549055	-0.354151	-5.24514
15094070	18011	0.0528003	-0.353078	-3.46526
15094070	18334	0.0528462	-0.351532	0.986853
15094070	19075	0.047352	-0.355965	3.30105
15094070	19156	0.0567951	-0.351995	2.24517
15094070	18815	0.0502872	-0.341864	2.35691
15094070	19184	0.0516724	-0.340096	-0.605123
15094070	19230	0.0448202	-0.356106	-5.2224
15094070	19709	0.0545636	-0.350085	5.13596
15094070	19593	0.0475973	-0.346465	2.86588
15094070	19747	0.0589148	-0.351708	-5.55116
15094070	19038	0.0603265	-0.351279	-2.32229
15094070	19482	0.0568924	-0.347691	-2.16547
15094070	19775	0.0181334	-0.337029	-3.58957
15094070	19936	0.0487023	-0.343676	-0.498592
15094070	19321	0.0479458	-0.353416	0.442691
15094070	19878	0.0471512	-0.337561	0.580767
15094070	20213	-0.155812	-0.092704	3.66229
15094070	20000	0.0508305	-0.354714	-4.30004
15094070	20170	0.0449894	-0.353109	5.43638
15094070	19883	0.0463588	-0.35104	3.94926
15094070	19993	0.0511326	-0.349927	0.247242
15094070	20017	0.0521815	-0.353269	-2.99532
15094070	19407	0.0498046	-0.340859	1.961
15094070	19791	0.0539012	-0.342175	1.98797
15094070	20045	0.0380472	-0.34766	2.19828
15094070	19192	0.0482685	-0.341197	-0.339792
15094070	19687	0.0508785	-0.337177	0.750318
15094070	19767	0.048511	-0.354833	-3.25359
15094070	20037	0.049016	-0.353761	5.37777
15094070	19437	0.0457991	-0.354568	1.08624
15094070	20339	0.0661432	-0.352602	-5.8958
15094070	20390	0.0498869	-0.351241	-5.45307
15094070	20419	0.057404	-0.36076	-3.73464
15094070	20347	0.0624373	-0.354441	-5.21042
15094070	20453	0.0633722	-0.357817	-1.90326
15094070	20809	0.071164	-0.331448	-3.79474
15094070	20768	0.0515683	-0.356715	0.656647
15094070	20725	0.053443	-0.345155	-1.11394
15094070	20860	0.0508214	-0.355595	0.434562
15094070	20701	0.0482555	-0.349653	-0.0184814
15094070	20896	0.0380068	-0.341645	-2.48814
15094070	20914	-0.0339372	-0.475261	0.961313
15094070	20938	0.0480779	-0.353545	-1.76198
15094070	21032	0.0591151	-0.353226	-5.20267
15094070	20889	0.053446	-0.347354	-3.71501
15094070	20957	0.0505523	-0.346312	-2.18766
15094070	21065	0.0478554	-0.342042	-2.46836
15094070	20599	0.0458003	-0.350621	-1.89117
15094070	21199	-0.222992	-0.133326	-4.628
15094070	20814	0.0585109	-0.332966	-1.37659
15094070	21396	0.0482767	-0.346535	1.31443
15094070	20576	0.0333083	-0.35582	1.57737
15094070	20978	0.0586437	-0.334334	-1.95191
15094070	21337	0.0423864	-0.352528	0.0895731
15094070	22034	0.0532577	-0.344008	2.70672
15094070	21932	0.0392538	-0.353145	-2.73213
15094070	21840	0.0614389	-0.35469	-2.5984
15094070	22322	0.0533748	-0.345424	0.572038
15094070	22455	0.0453565	-0.348371	3.27943
15094070	22578	0.0409255	-0.349565	1.32592
15094070	22212	0.076636	-0.151787	0.661701
15094070	22301	0.059959	-0.36025	-1.72779
15094070	22571	0.0581863	-0.338228	4.24011
15094070	22486	0.0468567	-0.355544	-0.512931
15094070	22077	0.0559499	-0.355169	-3.59881
15094070	22414	0.0568247	-0.346203	-5.23147
15094070	22382	0.0465522	-0.33755	0.815208
15094070	22343	0.0567023	-0.346159	-4.7867
15094070	22441	0.044225	-0.349859	-2.15091
15094070	22241	0.0545755	-0.349126	-2.0043
15094070	22640	0.0560906	-0.343549	2.92495
15094070	22710	0.0560749	-0.339004	-0.684038
15094070	22728	0.0447293	-0.338127	2.09202
15094070	22665	0.0480602	-0.346946	5.84762
15094070	22925	0.0536031	-0.348604	5.22401
15094070	22941	0.0612138	-0.35735	2.71119
15094070	22369	0.0544678	-0.353283	3.6806
15094070	22892	0.0517367	-0.345574	-5.58375
15094070	23082	0.048445	-0.351672	-3.56629
15094070	22905	0.0610642	-0.348223	-3.92957
15094070	23209	-0.0926483	-0.0115616	-0.191373
15094070	23270	0.048588	-0.333646	5.77429
15094070	23313	0.0465938	-0.349719	5.77773
15094070	23218	0.0542431	-0.347049	3.46432
15094070	23446	0.0465534	-0.355634	4.2416
15094070	23549	0.048861	-0.364988	0.340599
15094070	27855	0.0449355	-0.357619	1.12581
15094070	28574	0.0463596	-0.336789	0.339096
15094070	28959	0.48569	-0.957753	-4.66697
15094070	28676	0.0414051	-0.347178	-2.01864
15094070	28427	0.0466423	-0.341889	-3.67449
15094070	29053	0.0486563	-0.359176	2.30471
15094070	28947	0.0422684	-0.351944	-2.3324
15094070	28566	0.0432753	-0.35315	2.75954
15094070	29136	0.0407142	-0.348926	4.01836
15094070	29383	0.0498095	-0.34588	0.0219961
15094070	29417	0.0420646	-0.349409	1.74041
15094070	29355	0.051347	-0.347666	2.30517
15094070	29410	0.0538008	-0.348886	1.67802
15094070	29240	0.0500614	-0.357054	-3.3345
15094070	30018	0.0601817	-0.356868	-4.4766
15094070	29533	0.051689	-0.350842	-1.80952
15094070	29890	0.0522101	-0.345165	-5.0398
15094070	31927	0.0530402	-0.350037	-3.25439
15094070	32440	0.0477972	-0.354003	4.52984
15094070	32303	0.0630454	-0.341876	-3.69838
15094070	32498	0.0128874	-0.161686	3.23183
15094070	32970	0.0542011	-0.337375	1.58985
15094070	33220	0.050235	-0.341892	0.412565
15094070	32999	0.050578	-0.348382	0.369634
15094070	33730	0.0458808	-0.345391	2.81475
15094070	33894	-0.241594	0.0700294	3.18467
