4148.41	106.618	7589.52	3441.25
2	21	21	19
2370.16	0.213558	-73.6456	-2353.93
172.714	36.8814	420.996	248.282
389.037	33.827	1114.98	725.94
795.258	40.3114	1379.01	583.756
787.737	40.8682	1157.1	369.437
1523.36	62.2788	1976.07	453.437
722.134	51.7184	890.001	169.09
156.213	56.5198	380.998	224.795
236.708	86.1026	208.975	-18.9396
36	39	39	3
4100.42	105.545	7471.11	3370.83
4270.39	106.469	6853.86	2583.78
361.311	52.0081	626.65	266.037
