32841.5	251.655	125163	92321.2
0	0	0	0
0	0	0	0
2039.44	71.4443	14790.2	12750.8
4993.21	109.611	30454.5	25461.3
6707.23	114.375	28678.1	21970.9
5868.87	107.599	17432.9	11564
8172.54	114.836	21907.9	13735.3
3277.2	71.691	7086.37	3809.16
1424	50.4824	3171.19	1747.19
768.166	39.0142	1654.59	886.421
92.9439	12.4841	303.767	210.823
32841.5	251.655	125163	92321.2
30936.6	243.659	120037	89100
2300.67	66.1598	5127.56	2826.89
