9274.06	221.7	28015.5	18741.9
34.2087	83.6712	1710.04	1677.26
266.159	92.4859	3312.04	3045.94
823.392	64.7055	2946.9	2123.52
1625.29	83.5243	6083	4457.71
2126.4	89.2561	5054.07	2927.77
1579.16	67.1063	3270	1690.87
2329.07	89.6903	4159.03	1830.86
630.096	48.1562	1315	685.073
91.7848	24.1785	551.999	460.214
301.451	94.821	236.087	-58.1344
35	39	39	4
10114.9	215.574	23200.8	13087
8866.03	519.169	22358.8	13493.1
407.789	69.7194	821.813	415.066
