9405.56	410.188	18695.8	9290.56
37.4774	13.4824	217.013	179.535
640.184	181.437	742.006	126.816
574.315	37.5267	1603	1028.68
1281.44	61.2325	3578.02	2296.58
1963.43	70.9395	3606.98	1643.63
1720.78	58.9609	2525	804.281
2414.52	77.3368	3969.02	1554.7
1145.96	67.1655	1540	396.859
300.212	70.2315	737.006	436.867
107.403	23.4567	394.999	287.596
63	64	64	1
9314.99	165.888	17778.2	8463.52
8719.75	157.672	16592.3	7872.75
688.919	47.6543	1185	497.44
