17268	241.024	35903.4	18636.1
79.5424	33.0997	638.008	558.466
506.713	101.823	1559.02	1054.11
1068.93	55.9043	2925.38	1856.45
2333.77	84.7873	6593.02	4259.25
3750.32	104.244	7700.98	3950.76
3571.69	90.7129	5363.01	1791.58
4103.36	102.885	7095	2991.96
2075.9	90.4826	2698	627.397
453.864	40.9137	1214	760.182
226.4	36.1946	647.992	421.638
206.96	39.6708	112.004	-90.6359
17053	232.943	33804.7	16752.5
16159.8	223.761	31847.1	15687.9
856.097	68.155	1955.85	1100.19
