1.85497	0.799923
1.85469	0.799923
1.83052	0.838366
1.87041	0.740259
1.8899	0.779875
1.82942	0.958666
1.83327	0.837982
1.80099	0.889035
1.86393	0.782566
1.71893	0.894004
1.85258	0.991044
1.70153	0.840693
1.82725	0.819027
2.00802	0.818061
1.97555	0.815842
1.94593	0.815842
1.86155	0.777249
1.78948	0.777249
1.86253	0.763111
2.04905	0.857245
1.86141	0.907842
1.89375	0.777249
1.92814	0.896785
1.99559	0.814995
1.71386	0.847315
1.73771	0.847315
1.8642	0.793442
1.89939	0.793442
1.75889	1.61131
1.841	1.61131
1.76354	0.937743
1.81176	1.18772
1.8535	0.902985
1.70608	0.961708
1.87206	0.858131
1.94174	0.858131
1.70313	0.890411
1.85584	0.973402
1.78923	0.929286
1.71166	0.905094
1.90143	0.843223
1.89328	0.901386
1.89105	0.901386
1.8987	0.852436
1.83629	0.852436
1.86164	0.888173
1.73998	0.9302
1.8567	0.885794
1.76443	0.792005
1.7185	0.792005
1.85201	0.799197
1.90304	0.7967
1.90182	0.910445
1.82355	0.994853
1.82341	0.994853
1.92179	0.96186
1.8427	0.771741
1.81017	1.00971
1.87674	1.00971
1.79989	0.908347
1.91375	0.87758
1.85236	0.875067
1.88197	0.867326
1.85064	0.856634
1.87136	0.876314
2.0131	0.876314
1.86566	0.792733
1.77879	0.797843
1.9431	0.796461
1.86242	0.796461
1.85755	1.03365
1.84442	0.917926
1.92798	0.688184
1.88641	0.688184
1.75145	0.850988
1.76451	0.736745
2.08912	0.763671
1.87511	0.792974
1.88102	0.792974
1.95385	0.755054
1.9108	0.878722
1.90832	0.865646
1.88612	0.865646
1.88423	0.885726
1.87112	0.930742
1.90302	0.802627
1.86448	0.963698
1.84499	0.905734
1.7748	0.784065
1.85806	0.805317
1.82855	0.795071
1.93281	0.795071
1.91456	0.913322
1.87273	0.913322
1.88324	0.808598
1.72083	0.801116
1.95263	0.896707
1.86038	0.896707
2.03665	0.991128
1.88558	0.781018
1.93614	0.781018
1.87403	0.91422
1.87128	0.91422
1.96193	1.14776
1.7409	0.799507
2.08243	0.821588
1.79073	0.838392
1.88169	0.849334
1.78884	0.961079
1.93417	0.802279
1.88067	0.852469
1.87885	0.775698
1.95959	0.775698
1.97284	0.906164
1.86857	0.916894
1.91764	0.985518
1.98976	0.985518
2.09406	0.734106
1.88837	0.883202
1.89306	0.792937
1.89721	0.792937
1.82166	0.788391
1.88263	1.01462
1.8528	0.809964
1.90932	0.809964
1.86515	0.933862
1.95315	0.933862
1.78291	0.882848
1.88174	0.882848
1.95878	0.886215
1.88148	0.779875
1.76258	0.872512
1.7766	0.872512
1.73772	0.904844
1.87685	0.904844
1.772	0.819725
1.95483	0.973567
1.84236	0.723165
1.71789	0.839843
1.84905	0.889986
1.76772	0.779056
1.75988	0.793026
1.80008	0.793026
2.03847	0.994483
1.88282	0.994483
1.85029	0.867123
1.85066	0.886186
1.89335	0.753786
1.89576	0.810532
1.86239	0.803509
1.73232	0.844982
1.73041	0.844982
1.72093	1.15515
1.90168	0.963297
2.02266	0.741908
1.88226	0.741908
1.8424	0.819162
1.98895	0.906266
1.8897	0.76321
1.90483	0.866067
1.8281	1.01978
1.96086	1.2157
1.87668	0.787534
1.75732	0.72477
1.99312	0.760737
1.74028	0.895442
1.81784	0.896272
1.93167	0.896272
2.08404	0.824656
1.85577	0.889527
1.76784	0.939097
1.8305	0.939097
1.99475	0.998423
1.97981	0.998423
1.76465	0.809143
1.88804	0.973066
1.86184	0.803346
1.87832	0.740259
1.88724	1.08159
2.02234	1.05225
1.76677	0.881753
1.70732	0.879678
1.84612	0.966103
1.70168	0.755702
1.81507	0.755702
1.78257	0.801977
1.92561	0.756805
1.89275	0.756805
1.81359	0.913868
1.91635	0.913868
1.78704	1.05105
1.91474	0.84665
1.94566	0.953046
1.91032	0.771223
1.86637	0.898756
1.98193	0.898756
1.88049	1.76329
1.76815	0.932575
1.95139	0.8557
1.86207	1.01659
1.88874	0.837996
1.89374	0.837996
1.84619	1.19724
1.72705	0.842234
1.8586	0.992331
1.86343	0.992331
1.83455	0.902882
1.90129	1.20242
1.83225	1.20242
1.78829	0.931866
1.83418	0.931866
1.70789	0.805317
1.85432	0.808455
1.78023	0.793442
1.79467	0.793442
1.87467	0.907457
1.88895	0.878806
1.79088	0.9425
1.86669	0.871537
1.97083	0.966089
1.89535	1.02853
1.81218	0.824014
1.84827	0.836478
1.83063	0.836478
1.95901	0.781018
1.91762	0.781018
1.83327	0.801106
1.81394	0.801106
1.85812	0.83241
1.75554	0.755702
1.85483	0.890071
1.96437	0.790666
1.87466	0.790666
1.86729	0.811902
1.78348	0.811902
1.74941	0.792672
2.08247	0.995969
1.89933	0.995969
1.86366	0.761534
1.8104	0.800275
1.8991	1.02556
1.85849	1.02556
1.88407	0.761922
1.85144	0.780422
1.87032	0.744113
1.90324	0.830935
1.98961	0.791582
1.87375	0.791582
1.82606	0.830896
1.81222	0.834584
1.70926	0.837518
1.86577	1.14615
1.81754	0.772395
1.86306	0.942213
2.01838	0.784999
1.74467	0.892961
1.89453	0.892961
1.90145	0.828901
1.92707	0.812111
1.88276	0.836489
1.84231	0.822846
1.90034	0.822846
1.86221	0.958919
1.71382	0.814256
1.91122	0.894353
1.87349	0.894353
1.85318	0.884389
1.91546	0.876382
1.9463	0.990659
1.81957	0.75438
1.73384	0.803257
