1.87041	0.740259
1.83327	0.837982
1.80099	0.889035
1.82725	0.819027
2.00802	0.818061
1.86253	0.763111
1.71386	0.847315
1.73771	0.847315
1.70608	0.961708
1.78923	0.929286
1.8987	0.852436
1.83629	0.852436
1.90304	0.7967
1.90182	0.910445
1.77879	0.797843
1.84442	0.917926
1.87112	0.930742
1.91456	0.913322
1.87273	0.913322
1.72083	0.801116
1.95263	0.896707
1.86038	0.896707
2.03665	0.991128
1.88169	0.849334
1.87885	0.775698
1.95959	0.775698
1.88837	0.883202
1.86515	0.933862
1.95315	0.933862
1.78291	0.882848
1.88174	0.882848
1.76258	0.872512
1.7766	0.872512
1.772	0.819725
1.95483	0.973567
1.84905	0.889986
2.03847	0.994483
1.88282	0.994483
1.73232	0.844982
1.73041	0.844982
1.8281	1.01978
1.96086	1.2157
1.75732	0.72477
1.81784	0.896272
1.93167	0.896272
2.08404	0.824656
1.85577	0.889527
1.99475	0.998423
1.97981	0.998423
1.87832	0.740259
1.88724	1.08159
1.76677	0.881753
1.91474	0.84665
1.91032	0.771223
1.76815	0.932575
1.86207	1.01659
1.84619	1.19724
1.90129	1.20242
1.83225	1.20242
1.85432	0.808455
1.87467	0.907457
1.79088	0.9425
1.86669	0.871537
1.89535	1.02853
1.85483	0.890071
2.08247	0.995969
1.89933	0.995969
1.86366	0.761534
1.8991	1.02556
1.85849	1.02556
1.88407	0.761922
1.81222	0.834584
1.71382	0.814256
1.86615	0.883159
1.80521	0.925317
1.83394	1.21593
1.86399	0.828274
1.925	0.828274
1.84791	0.907535
1.81395	0.907535
1.72033	0.910914
1.91168	0.860208
1.73631	0.859639
1.86242	1.0685
1.72276	1.06489
1.76256	1.06489
1.713	0.820456
1.87848	1.06365
1.83423	0.801321
1.97552	0.801321
1.70785	1.00524
2.04792	0.758977
1.96795	0.743896
1.89889	0.743896
1.88006	0.984601
1.96714	0.984601
1.86549	0.97243
1.85352	0.811499
1.70522	0.925382
1.86515	0.820884
1.89934	0.979116
1.84093	0.834475
1.89504	0.89597
1.73334	0.851605
1.93525	0.849064
1.90822	0.816909
1.84832	0.910207
1.88297	0.920504
1.85919	0.978856
1.80239	1.064
1.82895	1.0344
1.89383	1.01586
1.86051	0.896602
1.8306	0.779767
1.83787	0.76347
1.83216	0.76347
1.76146	0.785811
1.87147	0.933548
1.77377	0.849438
1.7972	0.849438
1.87614	0.97908
2.0846	0.848632
1.78211	1.06175
1.90283	1.06175
1.78261	0.877366
1.78641	0.810526
1.83548	0.978575
1.93627	0.978575
1.81139	0.95407
1.83754	0.919261
1.90455	0.910886
1.87414	0.894838
1.98086	0.8569
1.77903	1.02587
1.75284	1.02587
1.82357	0.888685
1.77005	0.888685
1.80958	0.793554
1.83476	1.26562
1.71654	1.00261
1.70263	0.904815
1.71667	0.85189
1.98612	0.787891
1.9157	1.01628
1.82924	0.786638
1.75289	1.0268
1.78507	1.0268
1.88238	0.894816
1.75598	0.937536
1.78839	0.848257
1.73157	0.910467
1.74408	0.910467
1.88203	0.888654
1.88856	0.881264
1.80707	0.881264
1.81201	0.779674
1.99921	0.957648
1.89548	0.957648
1.85805	0.787891
1.83012	0.843653
2.04686	1.00265
1.76683	0.785585
1.75665	0.889066
1.75783	0.911495
1.86625	0.923015
1.84984	0.923015
1.87669	2.501
1.87155	2.501
1.76193	0.780334
1.71142	0.831116
1.81905	0.826291
1.89592	0.826291
1.99738	1.03471
1.70758	1.03471
1.85672	0.849024
1.85488	0.874694
1.87161	0.859484
1.98648	1.00289
1.74859	0.786765
1.89523	0.857386
1.7512	0.857386
1.70338	0.792295
1.83775	0.828576
